Genome,Source,qseqid,sseqid,pident,length,qlen,qstart,qend,sstart,send,evalue,bitscore,Original_tool_output_reference,Strand
GCA_050485055.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174864.1,90.196,357,2025,1084,1440,1133038,1133394,2.61e-137,487,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174864.1,89.352,216,2025,1084,1299,1133179,1133394,4.74e-77,287,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174864.1,87.963,216,2025,1507,1722,1132756,1132971,2.99e-73,273,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174861.1,93.776,3904,3918,1,3900,37846,41745,0.0,5935,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174864.1,90.288,3645,3918,225,3855,456377,460000,0.0,4960,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174860.1,95.674,2150,3918,1706,3855,1552,3700,0.0,3455,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174860.1,83.259,1565,3918,1,1556,1,1550,0.0,1623,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174864.1,98.403,3694,3918,225,3918,456377,460069,0.0,6393,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174861.1,92.549,3852,3918,2,3834,37847,41685,0.0,5642,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174860.1,98.423,2219,3918,1700,3918,1552,3769,0.0,3841,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174860.1,98.451,1549,3918,2,1550,2,1550,0.0,2686,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174860.1,96.353,2221,3891,1671,3891,1550,3769,0.0,3637,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174860.1,91.576,831,3891,1,829,1,829,0.0,1178,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174864.1,95.199,2291,3891,1603,3891,457782,460069,0.0,3627,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174864.1,95.058,607,3891,225,829,456377,456981,0.0,955,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174861.1,94.649,2205,3891,1603,3807,39481,41685,0.0,3445,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174861.1,94.332,794,3891,1,794,37846,38639,0.0,1230,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP174864.1,100.0,1533,1533,1,1533,1837710,1836178,0.0,2765,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,-
GCA_050485055.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP174864.1,100.0,855,855,1,855,1836129,1835275,0.0,1543,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,-
GCA_050485055.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP174864.1,99.509,3465,3465,1,3465,1120864,1124328,0.0,6173,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP174864.1,99.441,1431,1431,1,1431,1124332,1125762,0.0,2545,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485055.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP174864.1,99.363,1884,1878,1,1878,1125759,1127642,0.0,3345,analysis/virulence_adherence/blast_72/GCA_050485055.1.tsv,+
GCA_050485625.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP174859.1,94.469,3923,3918,2,3918,2241130,2237238,0.0,6107,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP174859.1,99.892,927,927,1,927,690613,689687,0.0,1668,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP174859.1,68.237,828,927,81,890,2149949,2149140,5.65e-72,269,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174859.1,100.0,2025,2025,1,2025,1635131,1633107,0.0,3653,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174859.1,90.361,498,2025,1084,1581,1633907,1633410,0.0,682,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174859.1,90.361,498,2025,1225,1722,1634048,1633551,0.0,682,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174859.1,89.916,357,2025,1084,1440,1633766,1633410,3.13e-136,482,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174859.1,89.916,357,2025,1366,1722,1634048,1633692,3.13e-136,482,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174859.1,88.889,216,2025,1084,1299,1633625,1633410,5.68e-76,282,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174859.1,88.889,216,2025,1507,1722,1634048,1633833,5.68e-76,282,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174859.1,89.105,3864,3918,2,3855,2241130,2237307,0.0,5071,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174859.1,94.67,3921,3918,1,3918,2241131,2237238,0.0,6143,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174859.1,95.984,2291,3891,1603,3891,2239526,2237238,0.0,3712,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174859.1,86.194,833,3891,2,829,2241130,2240327,0.0,993,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP174859.1,100.0,1533,1533,1,1533,927911,929443,0.0,2765,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,+
GCA_050485625.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP174859.1,100.0,855,855,1,855,929492,930346,0.0,1543,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,+
GCA_050485625.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP174859.1,99.913,3465,3465,1,3465,1645939,1642475,0.0,6236,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP174859.1,100.0,1431,1431,1,1431,1642471,1641041,0.0,2581,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485625.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP174859.1,99.682,1884,1878,1,1878,1641044,1639161,0.0,3372,analysis/virulence_adherence/blast_72/GCA_050485625.1.tsv,-
GCA_050485635.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP174856.1,95.664,3921,3918,2,3918,502682,506599,0.0,6298,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP174856.1,99.676,927,927,1,927,2049566,2050492,0.0,1659,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP174856.1,68.237,828,927,81,890,593181,593990,5.62e-72,269,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174856.1,97.728,2025,2025,1,2025,1107573,1109597,0.0,3445,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174856.1,90.361,498,2025,1084,1581,1108797,1109294,0.0,682,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174856.1,89.759,498,2025,1225,1722,1108656,1109153,0.0,669,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174856.1,89.636,357,2025,1366,1722,1108656,1109012,1.32e-134,478,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174856.1,89.636,357,2025,1084,1440,1108938,1109294,1.32e-134,478,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174856.1,89.815,216,2025,1084,1299,1109079,1109294,1.09e-78,291,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174856.1,86.111,216,2025,1507,1722,1108656,1108871,7.849999999999999e-68,255,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174856.1,90.644,3869,3918,2,3855,502682,506530,0.0,5328,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174856.1,97.092,3920,3918,1,3918,502681,506599,0.0,6545,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174856.1,96.466,2292,3891,1603,3891,504310,506599,0.0,3760,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174856.1,88.193,830,3891,2,829,502682,503509,0.0,1050,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP174856.1,100.0,1533,1533,1,1533,1813613,1812081,0.0,2765,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,-
GCA_050485635.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP174856.1,100.0,855,855,1,855,1812032,1811178,0.0,1543,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,-
GCA_050485635.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP174856.1,99.365,3465,3465,1,3465,1096765,1100229,0.0,6150,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP174856.1,99.371,1431,1431,1,1431,1100233,1101663,0.0,2541,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050485635.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP174856.1,99.045,1884,1878,1,1878,1101660,1103543,0.0,3318,analysis/virulence_adherence/blast_72/GCA_050485635.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP174840.1,94.98,2291,3918,1630,3918,124926,127214,0.0,3608,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP174840.1,96.02,1206,3918,2713,3918,61871,63076,0.0,1959,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP174840.1,93.983,831,3918,1,829,123324,124152,0.0,1269,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP174842.1,99.569,927,927,1,927,2044165,2043239,0.0,1654,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP174842.1,68.237,828,927,81,890,481034,480225,5.24e-72,269,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174842.1,97.037,2025,2025,1,2025,2890114,2888090,0.0,3382,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174842.1,92.05,478,2025,1104,1581,2888870,2888393,0.0,691,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174842.1,90.161,498,2025,1225,1722,2889031,2888534,0.0,678,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174842.1,89.916,357,2025,1366,1722,2889031,2888675,2.9e-136,482,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174842.1,88.235,357,2025,1084,1440,2888749,2888393,4.04e-128,455,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174842.1,87.963,216,2025,1507,1722,2889031,2888816,2.7300000000000002e-73,273,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP174842.1,87.5,216,2025,1084,1299,2888608,2888393,1.16e-71,269,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174840.1,94.775,2220,3918,1636,3855,124926,127145,0.0,3481,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174840.1,94.547,1137,3918,2719,3855,61871,63007,0.0,1772,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174840.1,90.932,794,3918,1,794,123324,124117,0.0,1108,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP174841.1,93.525,139,3918,3780,3918,9669,9807,5.309999999999999e-54,211,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174840.1,95.242,2291,3918,1630,3918,124926,127214,0.0,3635,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174840.1,95.594,1203,3918,2716,3918,61874,63076,0.0,1931,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP174840.1,90.482,830,3918,2,829,123325,124152,0.0,1136,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174840.1,98.047,3891,3891,1,3891,123324,127214,0.0,6675,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174840.1,99.751,1206,3891,2686,3891,61871,63076,0.0,2162,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP174841.1,68.029,416,3891,1250,1659,9035,9447,2.24e-33,141,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP174842.1,98.761,1533,1533,1,1533,2224459,2225991,0.0,2680,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002175|AAM75248|cylR1|cytolysin_operon_context,CP174840.1,98.246,285,285,1,285,20659,20375,7.34e-140,492,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002176|AAM75252|cylB|cytolysin_operon_context,CP174840.1,99.674,2145,2145,1,2145,24263,26407,0.0,3837,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002177|AAM75253|cylA|cylA,CP174840.1,99.516,1239,1239,1,1239,26404,27642,0.0,2208,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002178|AAM75254|cylI|cytolysin_operon_context,CP174840.1,99.898,984,984,1,984,27643,28626,0.0,1771,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,99.305,2734,5622,1,2734,532317,529584,0.0,4846,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,98.701,2233,5622,2487,4719,530083,527851,0.0,3897,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,97.914,2253,5622,3370,5622,529446,527194,0.0,3852,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,95.778,1350,5622,3616,4965,529446,528097,0.0,2178,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,95.481,1350,5622,3124,4473,529200,527851,0.0,2160,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,94.837,1104,5622,3124,4227,528954,527851,0.0,1735,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,94.746,1104,5622,3862,4965,529446,528343,0.0,1730,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,94.124,885,5622,3124,4008,528708,527830,0.0,1363,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,93.898,885,5622,4108,4986,529446,528562,0.0,1354,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,93.114,639,5622,4354,4986,529446,528808,0.0,956,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,93.791,612,5622,3124,3735,528462,527851,0.0,933,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,90.71,366,5622,4600,4965,529446,529081,2.04e-143,508,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,90.437,366,5622,3124,3489,528216,527851,8.669999999999999e-142,503,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,98.387,248,5622,2739,2986,530083,529836,4.5e-120,430,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,95.161,248,5622,2235,2482,529831,529584,3.2400000000000002e-109,394,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,84.536,194,5622,2989,3182,527868,527675,1.8e-55,215,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002179|AAD09858|esp|esp,CP174842.1,84.021,194,5622,4948,5141,529581,529388,7.64e-54,211,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP174842.1,98.83,855,855,1,855,2226040,2226894,0.0,1498,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP174842.1,99.481,3465,3465,1,3465,2933464,2930000,0.0,6168,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP174842.1,99.371,1431,1431,1,1431,2929996,2928566,0.0,2541,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP174842.1,99.045,1884,1878,1,1878,2928569,2926686,0.0,3318,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG045470|AAM75247|cylR2|cytolysin_operon_context,CP174840.1,99.502,201,201,1,201,20374,20174,7.460000000000001e-100,359,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,-
GCA_050486705.1,Bacteraemia,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP174840.1,100.0,207,207,1,207,20778,20984,1e-104,374,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP174840.1,88.095,84,207,15,98,21068,21151,2.22e-24,107,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP174840.1,100.0,192,192,1,192,21018,21209,1.28e-96,347,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
GCA_050486705.1,Bacteraemia,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP174840.1,88.095,84,192,51,134,20792,20875,2.0399999999999997e-24,107,analysis/virulence_adherence/blast_72/GCA_050486705.1.tsv,+
