Genome,Query_ID,Target_gene,Database_gene_symbol,Reference_accession,Reference_name,Mapping_status,Contig_ID,Locus_number_on_contig,Start,Stop,Strand,Identity,Coverage,HSP_count,Best_bitscore,Distinct_target_locus_number_on_contig,Distinct_target_locus_ID
GCA_050485635.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP174856.1,1,593181,593990,+,68.237,87.37864077669903,1,269.0,1,CP174856.1|+|1
GCA_050485635.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP174856.1,2,2049566,2050492,+,99.676,100.0,1,1659.0,2,CP174856.1|+|2
GCA_050485635.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP174856.1,1,1107573,1109597,+,93.49629949604031,100.0,7,3445.0,1,CP174856.1|+|1
GCA_050485635.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP174856.1,1,502682,506530,+,90.644,98.36651352730985,1,5328.0,1,CP174856.1|+|1
GCA_050485635.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP174856.1,1,502681,506599,+,97.092,100.0,1,6545.0,1,CP174856.1|+|1
GCA_050485635.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP174856.1,1,502682,506599,+,94.2665797565663,80.10794140323824,2,3760.0,1,CP174856.1|+|1
GCA_050485635.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP174856.1,1,1812081,1813613,-,100.0,100.0,1,2765.0,1,CP174856.1|-|1
GCA_050485635.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP174856.1,1,1811178,1812032,-,100.0,100.0,1,1543.0,1,CP174856.1|-|1
GCA_050485635.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP174856.1,1,1096765,1100229,+,99.365,100.0,1,6150.0,1,CP174856.1|+|1
GCA_050485635.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP174856.1,1,1100233,1101663,+,99.371,100.0,1,2541.0,1,CP174856.1|+|1
GCA_050485635.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP174856.1,1,1101660,1103543,+,99.045,100.0,1,3318.0,1,CP174856.1|+|1
GCA_050486705.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP174840.1,1,61871,63076,+,96.02,30.781010719754978,1,1959.0,1,CP174840.1|+|1
GCA_050486705.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP174840.1,2,123324,127214,+,94.71462299807816,79.58141909137315,2,3608.0,2,CP174840.1|+|2
GCA_050486705.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP174842.1,1,480225,481034,-,68.237,87.37864077669903,1,269.0,1,CP174842.1|-|1
GCA_050486705.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP174842.1,2,2043239,2044165,-,99.569,100.0,1,1654.0,2,CP174842.1|-|2
GCA_050486705.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP174842.1,1,2888090,2890114,-,93.29633904027007,100.0,7,3382.0,1,CP174842.1|-|1
GCA_050486705.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP174840.1,1,61871,63007,+,94.547,29.01990811638591,1,1772.0,1,CP174840.1|+|1
GCA_050486705.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP174840.1,2,123324,127145,+,93.76261048440611,76.92700357325165,2,3481.0,2,CP174840.1|+|2
GCA_050486705.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP174841.1,1,9669,9807,+,93.525,3.547728432873915,1,211.0,1,CP174841.1|+|1
GCA_050486705.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP174840.1,1,61874,63076,+,95.594,30.704441041347625,1,1931.0,1,CP174840.1|+|1
GCA_050486705.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP174840.1,2,123325,127214,+,93.97612367830824,79.55589586523736,2,3635.0,2,CP174840.1|+|2
GCA_050486705.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP174840.1,1,61871,63076,+,99.751,30.994602929838088,1,2162.0,1,CP174840.1|+|1
GCA_050486705.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP174840.1,2,123324,127214,+,98.047,100.0,1,6675.0,2,CP174840.1|+|2
GCA_050486705.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP174841.1,1,9035,9447,+,68.029,10.537136982780776,1,141.0,1,CP174841.1|+|1
GCA_050486705.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP174842.1,1,2224459,2225991,+,98.761,100.0,1,2680.0,1,CP174842.1|+|1
GCA_050486705.1,VFG002175|AAM75248|cylR1|cytolysin_operon_context,cytolysin_operon_context,cylR1,AAM75248,cytolysin regulator R1,context_only,CP174840.1,1,20375,20659,-,98.246,100.0,1,492.0,2,CP174840.1|-|2
GCA_050486705.1,VFG002176|AAM75252|cylB|cytolysin_operon_context,cytolysin_operon_context,cylB,AAM75252,ABC-type transporter,context_only,CP174840.1,1,24263,26407,+,99.674,100.0,1,3837.0,3,CP174840.1|+|3
GCA_050486705.1,VFG002177|AAM75253|cylA|cylA,cylA,cylA,AAM75253,cytolysin activator,approved_primary,CP174840.1,1,26404,27642,+,99.516,100.0,1,2208.0,1,CP174840.1|+|1
GCA_050486705.1,VFG002178|AAM75254|cylI|cytolysin_operon_context,cytolysin_operon_context,cylI,AAM75254,cytolysin immunity protein,context_only,CP174840.1,1,27643,28626,+,99.898,100.0,1,1771.0,4,CP174840.1|+|4
GCA_050486705.1,VFG002179|AAD09858|esp|esp,esp,esp,AAD09858,Enterococcal surface protein; Esp,approved_primary,CP174842.1,1,527194,532317,-,96.0511720250522,100.0,17,4846.0,1,CP174842.1|-|1
GCA_050486705.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP174842.1,1,2226040,2226894,+,98.83,100.0,1,1498.0,1,CP174842.1|+|1
GCA_050486705.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP174842.1,1,2930000,2933464,-,99.481,100.0,1,6168.0,1,CP174842.1|-|1
GCA_050486705.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP174842.1,1,2928566,2929996,-,99.371,100.0,1,2541.0,1,CP174842.1|-|1
GCA_050486705.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP174842.1,1,2926686,2928569,-,99.045,100.0,1,3318.0,1,CP174842.1|-|1
GCA_050486705.1,VFG045470|AAM75247|cylR2|cytolysin_operon_context,cytolysin_operon_context,cylR2,AAM75247,cytolysin regulator R2,context_only,CP174840.1,1,20174,20374,-,99.502,100.0,1,359.0,1,CP174840.1|-|1
GCA_050486705.1,VFG045472|AAM75249|cylL|cytolysin_operon_context,cytolysin_operon_context,cylL,AAM75249,CylL; cytolysin subunit,context_only,CP174840.1,1,20778,21151,+,96.56350515463917,100.0,2,374.0,1,CP174840.1|+|1
GCA_050486705.1,VFG045473|AAM75250|cylS|cytolysin_operon_context,cytolysin_operon_context,cylS,AAM75250,CylS; cytolysin subunit,context_only,CP174840.1,1,20792,21209,+,96.37673913043479,100.0,2,347.0,1,CP174840.1|+|1
GCA_050486705.1,VFG045474|AAM75251|cylM|cytolysin_operon_context,cytolysin_operon_context,cylM,AAM75251,CylM; cytolysin subunit modifier,context_only,CP174840.1,1,21270,24251,+,99.59799999999998,100.0,1,5324.0,2,CP174840.1|+|2
GCA_050486715.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP174839.1,1,370683,374599,+,96.122,99.97447677386421,1,6381.0,1,CP174839.1|+|1
GCA_050486715.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP174839.1,1,431629,432413,+,68.244,84.68176914778857,1,260.0,1,CP174839.1|+|1
GCA_050486715.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP174839.1,2,1785613,1786539,+,99.676,100.0,1,1659.0,2,CP174839.1|+|2
GCA_050486715.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP174839.1,1,978780,980663,+,93.99111649659864,100.0,6,2577.0,1,CP174839.1|+|1
GCA_050486715.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP174839.1,1,370683,374530,+,89.661,98.36651352730985,1,5153.0,1,CP174839.1|+|1
GCA_050486715.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP174839.1,1,370682,374599,+,96.299,100.0,1,6413.0,1,CP174839.1|+|1
GCA_050486715.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP174839.1,1,370683,374599,+,94.5526600448574,80.10794140323824,2,3685.0,1,CP174839.1|+|1
GCA_050486715.1,VFG002175|AAM75248|cylR1|cytolysin_operon_context,cytolysin_operon_context,cylR1,AAM75248,cytolysin regulator R1,context_only,CP174839.1,1,404737,405021,-,100.0,100.0,1,515.0,2,CP174839.1|-|2
GCA_050486715.1,VFG002176|AAM75252|cylB|cytolysin_operon_context,cytolysin_operon_context,cylB,AAM75252,ABC-type transporter,context_only,CP174839.1,1,408625,410769,+,99.814,100.0,1,3851.0,3,CP174839.1|+|3
GCA_050486715.1,VFG002177|AAM75253|cylA|cylA,cylA,cylA,AAM75253,cytolysin activator,approved_primary,CP174839.1,1,410766,412004,+,99.839,100.0,1,2226.0,1,CP174839.1|+|1
GCA_050486715.1,VFG002178|AAM75254|cylI|cytolysin_operon_context,cytolysin_operon_context,cylI,AAM75254,cytolysin immunity protein,context_only,CP174839.1,1,412005,412988,+,96.24,100.0,1,1608.0,4,CP174839.1|+|4
GCA_050486715.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP174839.1,1,964777,968241,+,99.538,100.0,1,6177.0,1,CP174839.1|+|1
GCA_050486715.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP174839.1,1,968245,969675,+,99.441,100.0,1,2545.0,1,CP174839.1|+|1
GCA_050486715.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP174839.1,1,969672,971555,+,99.363,100.0,1,3345.0,1,CP174839.1|+|1
GCA_050486715.1,VFG045470|AAM75247|cylR2|cytolysin_operon_context,cytolysin_operon_context,cylR2,AAM75247,cytolysin regulator R2,context_only,CP174839.1,1,404536,404736,-,100.0,100.0,1,363.0,1,CP174839.1|-|1
GCA_050486715.1,VFG045472|AAM75249|cylL|cytolysin_operon_context,cytolysin_operon_context,cylL,AAM75249,CylL; cytolysin subunit,context_only,CP174839.1,1,405140,405513,+,96.56350515463917,100.0,2,374.0,1,CP174839.1|+|1
GCA_050486715.1,VFG045473|AAM75250|cylS|cytolysin_operon_context,cytolysin_operon_context,cylS,AAM75250,CylS; cytolysin subunit,context_only,CP174839.1,1,405154,405571,+,96.37673913043479,100.0,2,347.0,1,CP174839.1|+|1
GCA_050486715.1,VFG045474|AAM75251|cylM|cytolysin_operon_context,cytolysin_operon_context,cylM,AAM75251,CylM; cytolysin subunit modifier,context_only,CP174839.1,1,405632,408613,+,99.698,100.0,1,5338.0,2,CP174839.1|+|2
GCA_050491675.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175117.1,1,2870,6760,+,95.35634793982997,77.99897907095456,2,3634.0,1,CP175117.1|+|1
GCA_050491675.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175118.1,1,57183,61100,-,95.484,100.0,1,6263.0,1,CP175118.1|-|1
GCA_050491675.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175116.1,1,428248,429057,+,68.237,87.37864077669903,1,269.0,1,CP175116.1|+|1
GCA_050491675.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175116.1,2,1774138,1775064,+,99.676,100.0,1,1659.0,2,CP175116.1|+|2
GCA_050491675.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175116.1,1,937885,939768,+,93.81397947295423,100.0,7,2536.0,1,CP175116.1|+|1
GCA_050491675.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175117.1,1,2870,6691,+,94.52533510285335,76.92700357325165,2,3549.0,1,CP175117.1|+|1
GCA_050491675.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175118.1,1,57252,61100,-,89.837,98.39203675344564,1,5176.0,1,CP175118.1|-|1
GCA_050491675.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175117.1,1,2871,6760,+,94.00803652675427,79.55589586523736,2,3635.0,1,CP175117.1|+|1
GCA_050491675.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175118.1,1,57183,61099,-,94.946,99.97447677386421,1,6167.0,1,CP175118.1|-|1
GCA_050491675.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175117.1,1,2870,6760,+,97.353,100.0,1,6553.0,1,CP175117.1|+|1
GCA_050491675.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175118.1,1,57183,61100,-,94.74711947469571,80.13364173734259,2,3681.0,1,CP175118.1|-|1
GCA_050491675.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175116.1,1,926829,930293,+,99.481,100.0,1,6168.0,1,CP175116.1|+|1
GCA_050491675.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175116.1,1,930297,931727,+,99.371,100.0,1,2541.0,1,CP175116.1|+|1
GCA_050491675.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175116.1,1,931724,933607,+,99.363,100.0,1,3345.0,1,CP175116.1|+|1
GCA_050491685.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175114.1,1,4136,8026,+,95.35634793982997,77.99897907095456,2,3634.0,1,CP175114.1|+|1
GCA_050491685.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175115.1,1,4467,8384,+,95.484,100.0,1,6263.0,1,CP175115.1|+|1
GCA_050491685.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175113.1,1,428248,429057,+,68.237,87.37864077669903,1,269.0,1,CP175113.1|+|1
GCA_050491685.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175113.1,2,1774138,1775064,+,99.676,100.0,1,1659.0,2,CP175113.1|+|2
GCA_050491685.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175113.1,1,937885,939768,+,93.81397947295423,100.0,7,2536.0,1,CP175113.1|+|1
GCA_050491685.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175114.1,1,4136,7957,+,94.52533510285335,76.92700357325165,2,3549.0,1,CP175114.1|+|1
GCA_050491685.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175115.1,1,4467,8315,+,89.837,98.39203675344564,1,5176.0,1,CP175115.1|+|1
GCA_050491685.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175114.1,1,4137,8026,+,94.00803652675427,79.55589586523736,2,3635.0,1,CP175114.1|+|1
GCA_050491685.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175115.1,1,4468,8384,+,94.946,99.97447677386421,1,6167.0,1,CP175115.1|+|1
GCA_050491685.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175114.1,1,4136,8026,+,97.353,100.0,1,6553.0,1,CP175114.1|+|1
GCA_050491685.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175115.1,1,4467,8384,+,94.74711947469571,80.13364173734259,2,3681.0,1,CP175115.1|+|1
GCA_050491685.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175113.1,1,926829,930293,+,99.481,100.0,1,6168.0,1,CP175113.1|+|1
GCA_050491685.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175113.1,1,930297,931727,+,99.371,100.0,1,2541.0,1,CP175113.1|+|1
GCA_050491685.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175113.1,1,931724,933607,+,99.363,100.0,1,3345.0,1,CP175113.1|+|1
GCA_050492125.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175110.1,1,185943,189803,+,89.523,98.39203675344564,1,5144.0,1,CP175110.1|+|1
GCA_050492125.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175110.1,2,451197,455089,+,94.469,99.97447677386421,1,6107.0,2,CP175110.1|+|2
GCA_050492125.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175111.1,1,1,3918,+,89.492,100.0,1,5225.0,1,CP175111.1|+|1
GCA_050492125.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175110.1,1,1852849,1853775,+,99.892,100.0,1,1668.0,1,CP175110.1|+|1
