Genome,Source,Target_gene,Detection_status,Status_reason,Database_gene_symbol,Reference_accession,Contig_ID,Start,Stop,Strand,Identity,Coverage,Candidate_locus_count,Original_detection_status,Accepted_locus_count,Resolution_policy
GCA_050492125.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175110.1,952720.0,954744.0,+,94.79255579553636,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492125.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0149,WP_011109430,CP175110.1,185943,189860,+,99.77,100.0,3,accepted_present,3,approved_broad_aggregation_substance_family_rule
GCA_050492125.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175110.1,451197,455089,+,93.37354225352112,80.10794140323824,3,accepted_present,0,approved_competitive_best_reference_rule
GCA_050492125.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175112.1,18947.0,20185.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492125.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175110.1,941912.0,945376.0,+,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492125.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175110.1,945380.0,946810.0,+,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492125.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175110.1,946807.0,948690.0,+,99.682,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492125.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175110.1,1852849.0,1853775.0,+,99.892,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492125.1,Bacteraemia,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050492125.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175110.1,1656583.0,1658115.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492125.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175110.1,1655680.0,1656534.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492135.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175106.1,987322.0,989346.0,+,94.79255579553636,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492135.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0149,WP_011109430,CP175106.1,185943,189860,+,99.872,100.0,3,accepted_present,3,approved_broad_aggregation_substance_family_rule
GCA_050492135.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175106.1,451197,455089,+,93.37354225352112,80.10794140323824,3,accepted_present,0,approved_competitive_best_reference_rule
GCA_050492135.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175108.1,12237.0,13475.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492135.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175106.1,976514.0,979978.0,+,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492135.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175106.1,979982.0,981412.0,+,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492135.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175106.1,981409.0,983292.0,+,99.682,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492135.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175106.1,1887451.0,1888377.0,+,99.892,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492135.1,Bacteraemia,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050492135.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175106.1,1691185.0,1692717.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050492135.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175106.1,1690282.0,1691136.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505635.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175162.1,1408669.0,1410552.0,-,93.99111649659862,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505635.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175162.1,2057430,2061347,-,100.0,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCA_050505635.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175162.1,2057430,2061346,-,93.59147644985582,80.10794140323824,1,accepted_present,0,approved_competitive_best_reference_rule
GCA_050505635.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175162.1,2020025.0,2021263.0,-,99.839,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050505635.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175162.1,1421091.0,1424555.0,-,99.538,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505635.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175162.1,1419657.0,1421087.0,-,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505635.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175162.1,1417777.0,1419660.0,-,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505635.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175162.1,575798.0,576724.0,-,99.676,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050505635.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175162.1,2008756.0,2014377.0,-,96.83420225532797,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505635.1,Bacteraemia,gelE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050505635.1,Bacteraemia,sprE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050505645.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175163.1,53825.0,55708.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505645.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175163.1,2276556,2280473,+,100.0,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCA_050505645.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175163.1,2276557,2280473,+,93.59147644985582,80.10794140323824,1,accepted_present,0,approved_competitive_best_reference_rule
GCA_050505645.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175163.1,2316640.0,2317878.0,+,99.839,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050505645.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175163.1,39822.0,43286.0,+,99.538,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505645.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175163.1,43290.0,44720.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505645.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175163.1,44717.0,46600.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505645.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175163.1,887653.0,888579.0,+,99.676,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050505645.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175163.1,2323526.0,2329147.0,+,96.83420225532797,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050505645.1,Bacteraemia,gelE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050505645.1,Bacteraemia,sprE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506665.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175301.1,1019485.0,1021368.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506665.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175301.1,367539,371456,+,100.0,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCA_050506665.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175301.1,367540,371456,+,93.59147644985582,80.10794140323824,1,accepted_present,0,approved_competitive_best_reference_rule
GCA_050506665.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175301.1,407623.0,408861.0,+,99.839,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506665.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175301.1,1005482.0,1008946.0,+,99.538,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506665.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175301.1,1008950.0,1010380.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506665.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175301.1,1010377.0,1012260.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506665.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175301.1,1844660.0,1845586.0,+,99.676,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506665.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175301.1,414509.0,420130.0,+,96.83420225532797,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506665.1,Bacteraemia,gelE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506665.1,Bacteraemia,sprE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506675.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175300.1,1019485.0,1021368.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506675.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175300.1,367539,371456,+,100.0,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCA_050506675.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175300.1,367540,371456,+,93.59147644985582,80.10794140323824,1,accepted_present,0,approved_competitive_best_reference_rule
GCA_050506675.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175300.1,407623.0,408861.0,+,99.839,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506675.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175300.1,1005482.0,1008946.0,+,99.538,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506675.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175300.1,1008950.0,1010380.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506675.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175300.1,1010377.0,1012260.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506675.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175300.1,1844660.0,1845586.0,+,99.676,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050506675.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175300.1,414509.0,420130.0,+,96.83420225532797,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506675.1,Bacteraemia,gelE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506675.1,Bacteraemia,sprE,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050506685.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175298.1,1051415.0,1053298.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506685.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0485,WP_010710127,CP175298.1,399994,403911,+,100.0,100.0,2,accepted_present,2,approved_broad_aggregation_substance_family_rule
GCA_050506685.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175298.1,399995,403911,+,93.59147644985582,80.10794140323824,2,accepted_present,0,approved_competitive_best_reference_rule
GCA_050506685.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175298.1,440079.0,441317.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050506685.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175298.1,1037412.0,1040876.0,+,99.509,100.0,1,accepted_present,1,unchanged_B3_status
