Genome,Source,Locus,Assignment_status,Accepted_allele,Dataset_profile_token,Exact_alleles_detected,Exact_location_count,Best_reference_allele,Best_identity_percent,Best_allele_coverage_percent,Best_contig,Best_start,Best_stop,Best_strand,Status_reason,FNA_path
GCF_049262565.1,Reproductive,yqiL,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP185997.1,1271761,1272196,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_049262565.1.fna
GCF_053117575.1,Reproductive,gdh,Exact_known_allele,5,5,5,1,5,100,100,NZ_CP181216.1,924127,924656,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117575.1.fna
GCF_053117575.1,Reproductive,gyd,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181216.1,1817301,1817695,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117575.1.fna
GCF_053117575.1,Reproductive,pstS,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181216.1,1591563,1592145,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117575.1.fna
GCF_053117575.1,Reproductive,gki,Exact_known_allele,3,3,3,1,3,100,100,NZ_CP181216.1,2485723,2486160,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117575.1.fna
GCF_053117575.1,Reproductive,aroE,Exact_known_allele,7,7,7,1,7,100,100,NZ_CP181216.1,1435070,1435528,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117575.1.fna
GCF_053117575.1,Reproductive,xpt,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181216.1,2098157,2098612,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117575.1.fna
GCF_053117575.1,Reproductive,yqiL,Exact_known_allele,6,6,6,1,6,100,100,NZ_CP181216.1,1302237,1302672,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117575.1.fna
GCF_053117585.1,Reproductive,gdh,Exact_known_allele,5,5,5,1,5,100,100,NZ_CP181214.1,951590,952119,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117585.1.fna
GCF_053117585.1,Reproductive,gyd,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181214.1,1795945,1796339,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117585.1.fna
GCF_053117585.1,Reproductive,pstS,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181214.1,1613439,1614021,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117585.1.fna
GCF_053117585.1,Reproductive,gki,Exact_known_allele,3,3,3,1,3,100,100,NZ_CP181214.1,2419008,2419445,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117585.1.fna
GCF_053117585.1,Reproductive,aroE,Exact_known_allele,7,7,7,1,7,100,100,NZ_CP181214.1,1460849,1461307,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117585.1.fna
GCF_053117585.1,Reproductive,xpt,Exact_known_allele,7,7,7,1,7,100,100,NZ_CP181214.1,2039887,2040342,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117585.1.fna
GCF_053117585.1,Reproductive,yqiL,Exact_known_allele,6,6,6,1,6,100,100,NZ_CP181214.1,1328016,1328451,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117585.1.fna
GCF_053117655.1,Reproductive,gdh,Exact_known_allele,5,5,5,1,5,100,100,NZ_CP181220.1,862347,862876,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117655.1.fna
GCF_053117655.1,Reproductive,gyd,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181220.1,1722792,1723186,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117655.1.fna
GCF_053117655.1,Reproductive,pstS,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181220.1,1539912,1540494,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117655.1.fna
GCF_053117655.1,Reproductive,gki,Exact_known_allele,3,3,3,1,3,100,100,NZ_CP181220.1,2319377,2319814,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117655.1.fna
GCF_053117655.1,Reproductive,aroE,Exact_known_allele,7,7,7,1,7,100,100,NZ_CP181220.1,1373268,1373726,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117655.1.fna
GCF_053117655.1,Reproductive,xpt,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181220.1,1953806,1954261,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117655.1.fna
GCF_053117655.1,Reproductive,yqiL,Exact_known_allele,6,6,6,1,6,100,100,NZ_CP181220.1,1240456,1240891,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117655.1.fna
GCF_053117665.1,Reproductive,gdh,Exact_known_allele,3,3,3,1,3,100,100,NZ_CP181222.1,2167649,2168178,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117665.1.fna
GCF_053117665.1,Reproductive,gyd,Exact_known_allele,6,6,6,1,6,100,100,NZ_CP181222.1,1247945,1248339,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117665.1.fna
GCF_053117665.1,Reproductive,pstS,Exact_known_allele,23,23,23,1,23,100,100,NZ_CP181222.1,1914226,1914808,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117665.1.fna
GCF_053117665.1,Reproductive,gki,Exact_known_allele,12,12,12,1,12,100,100,NZ_CP181222.1,591026,591463,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117665.1.fna
GCF_053117665.1,Reproductive,aroE,Exact_known_allele,9,9,9,1,9,100,100,NZ_CP181222.1,1777069,1777527,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117665.1.fna
GCF_053117665.1,Reproductive,xpt,Exact_known_allele,10,10,10,1,10,100,100,NZ_CP181222.1,968729,969184,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117665.1.fna
GCF_053117665.1,Reproductive,yqiL,Exact_known_allele,7,7,7,1,7,100,100,NZ_CP181222.1,1643793,1644228,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117665.1.fna
GCF_053117675.1,Reproductive,gdh,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181226.1,899377,899906,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117675.1.fna
GCF_053117675.1,Reproductive,gyd,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181226.1,1789941,1790335,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117675.1.fna
GCF_053117675.1,Reproductive,pstS,Exact_known_allele,22,22,22,1,22,100,100,NZ_CP181226.1,1616322,1616904,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117675.1.fna
GCF_053117675.1,Reproductive,gki,Exact_known_allele,22,22,22,1,22,100,100,NZ_CP181226.1,2368996,2369433,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117675.1.fna
GCF_053117675.1,Reproductive,aroE,Exact_known_allele,7,7,7,1,7,100,100,NZ_CP181226.1,1444244,1444702,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117675.1.fna
GCF_053117675.1,Reproductive,xpt,Exact_known_allele,17,17,17,1,17,100,100,NZ_CP181226.1,1987623,1988078,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117675.1.fna
GCF_053117675.1,Reproductive,yqiL,Exact_known_allele,6,6,6,1,6,100,100,NZ_CP181226.1,1311463,1311898,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117675.1.fna
GCF_053117685.1,Reproductive,gdh,Exact_known_allele,5,5,5,1,5,100,100,NZ_CP181229.1,2181952,2182481,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117685.1.fna
GCF_053117685.1,Reproductive,gyd,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181229.1,1285788,1286182,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117685.1.fna
GCF_053117685.1,Reproductive,pstS,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181229.1,1511385,1511967,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117685.1.fna
GCF_053117685.1,Reproductive,gki,Exact_known_allele,3,3,3,1,3,100,100,NZ_CP181229.1,659163,659600,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117685.1.fna
GCF_053117685.1,Reproductive,aroE,Exact_known_allele,7,7,7,1,7,100,100,NZ_CP181229.1,1672769,1673227,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117685.1.fna
GCF_053117685.1,Reproductive,xpt,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181229.1,1046710,1047165,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117685.1.fna
GCF_053117685.1,Reproductive,yqiL,Exact_known_allele,6,6,6,1,6,100,100,NZ_CP181229.1,1805625,1806060,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117685.1.fna
GCF_053117695.1,Reproductive,gdh,Exact_known_allele,4,4,4,1,4,100,100,NZ_CP181234.1,2181606,2182135,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117695.1.fna
GCF_053117695.1,Reproductive,gyd,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181234.1,1361428,1361822,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117695.1.fna
GCF_053117695.1,Reproductive,pstS,Exact_known_allele,48,48,48,1,48,100,100,NZ_CP181234.1,1541202,1541784,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117695.1.fna
GCF_053117695.1,Reproductive,gki,Exact_known_allele,21,21,21,1,21,100,100,NZ_CP181234.1,735621,736058,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117695.1.fna
GCF_053117695.1,Reproductive,aroE,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181234.1,1679567,1680025,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117695.1.fna
GCF_053117695.1,Reproductive,xpt,Exact_known_allele,2,2,2,1,2,100,100,NZ_CP181234.1,1138474,1138929,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117695.1.fna
GCF_053117695.1,Reproductive,yqiL,Exact_known_allele,4,4,4,1,4,100,100,NZ_CP181234.1,1812805,1813240,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117695.1.fna
GCF_053117705.1,Reproductive,gdh,Exact_known_allele,5,5,5,1,5,100,100,NZ_CP181238.1,923743,924272,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117705.1.fna
GCF_053117705.1,Reproductive,gyd,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181238.1,1830690,1831084,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117705.1.fna
GCF_053117705.1,Reproductive,pstS,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181238.1,1604906,1605488,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117705.1.fna
GCF_053117705.1,Reproductive,gki,Exact_known_allele,3,3,3,1,3,100,100,NZ_CP181238.1,2455587,2456024,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117705.1.fna
GCF_053117705.1,Reproductive,aroE,Exact_known_allele,7,7,7,1,7,100,100,NZ_CP181238.1,1433002,1433460,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117705.1.fna
GCF_053117705.1,Reproductive,xpt,Exact_known_allele,1,1,1,1,1,100,100,NZ_CP181238.1,2068020,2068475,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117705.1.fna
GCF_053117705.1,Reproductive,yqiL,Exact_known_allele,6,6,6,1,6,100,100,NZ_CP181238.1,1300169,1300604,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_053117705.1.fna
GCF_906464925.1,Reproductive,gdh,Exact_known_allele,1,1,1,1,1,100,100,NZ_OD940434.1,865468,865997,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_906464925.1.fna
GCF_906464925.1,Reproductive,gyd,Exact_known_allele,1,1,1,1,1,100,100,NZ_OD940434.1,1712494,1712888,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_906464925.1.fna
GCF_906464925.1,Reproductive,pstS,Exact_known_allele,92,92,92,1,92,100,100,NZ_OD940434.1,1520681,1521263,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_906464925.1.fna
GCF_906464925.1,Reproductive,gki,Exact_known_allele,3,3,3,1,3,100,100,NZ_OD940434.1,2329286,2329723,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_906464925.1.fna
GCF_906464925.1,Reproductive,aroE,Exact_known_allele,14,14,14,1,14,100,100,NZ_OD940434.1,1380251,1380709,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_906464925.1.fna
GCF_906464925.1,Reproductive,xpt,Exact_known_allele,17,17,17,1,17,100,100,NZ_OD940434.1,1950529,1950984,-,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_906464925.1.fna
GCF_906464925.1,Reproductive,yqiL,Exact_known_allele,1,1,1,1,1,100,100,NZ_OD940434.1,1244818,1245253,+,One unambiguous exact full-length official allele,/mnt/c/Users/bless/Downloads/e_faecalis_disseration_project/local_archive/large_outputs/Efaecalis_14_AMRFinder/02_genomes_fna/GCF_906464925.1.fna
