Genome	Source	Locus	Official_allele	Contig	Start	Stop	Strand	Identity_percent	Allele_coverage_percent	Alignment_length	Mismatches	Gaps	Evalue	Bitscore	Is_exact_full_length
GCA_050474485.1	Bacteraemia	gyd	57	CP175046.1	1708272	1708666	-	99.747	100	395	1	0	0	709	FALSE
GCA_050474485.1	Bacteraemia	gyd	58	CP175046.1	1708272	1708666	-	99.747	100	395	1	0	0	709	FALSE
GCA_050474485.1	Bacteraemia	gyd	59	CP175046.1	1708272	1708666	-	99.747	100	395	1	0	0	709	FALSE
GCA_050474485.1	Bacteraemia	gyd	1	CP175046.1	1708272	1708666	-	99.494	100	395	2	0	0	704	FALSE
GCA_050474485.1	Bacteraemia	gyd	6	CP175046.1	1708272	1708666	-	99.494	100	395	2	0	0	704	FALSE
GCA_050474485.1	Bacteraemia	gyd	10	CP175046.1	1708272	1708666	-	99.494	100	395	2	0	0	704	FALSE
GCA_050474485.1	Bacteraemia	gyd	39	CP175046.1	1708272	1708666	-	99.494	100	395	2	0	0	704	FALSE
GCA_050474485.1	Bacteraemia	gyd	50	CP175046.1	1708272	1708666	-	99.494	100	395	2	0	0	704	FALSE
GCA_050474485.1	Bacteraemia	gyd	48	CP175046.1	1708272	1708666	-	99.494	100.5089058524173	395	0	2	0	701	FALSE
GCA_050474485.1	Bacteraemia	gyd	2	CP175046.1	1708272	1708666	-	99.241	100	395	3	0	0	700	FALSE
GCA_050474485.1	Bacteraemia	gyd	3	CP175046.1	1708272	1708666	-	99.241	100	395	3	0	0	700	FALSE
GCA_050474485.1	Bacteraemia	gyd	4	CP175046.1	1708272	1708666	-	99.241	100	395	3	0	0	700	FALSE
GCA_050474485.1	Bacteraemia	pstS	9	CP175046.1	1496055	1496637	-	100	100	583	0	0	0	1052	TRUE
GCA_050474485.1	Bacteraemia	pstS	10	CP175046.1	1496055	1496637	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050474485.1	Bacteraemia	pstS	18	CP175046.1	1496055	1496637	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050474485.1	Bacteraemia	pstS	20	CP175046.1	1496055	1496637	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050474485.1	Bacteraemia	pstS	32	CP175046.1	1496055	1496637	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050474485.1	Bacteraemia	pstS	60	CP175046.1	1496055	1496637	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050474485.1	Bacteraemia	pstS	69	CP175046.1	1496055	1496637	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050474485.1	Bacteraemia	pstS	71	CP175046.1	1496055	1496637	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050474485.1	Bacteraemia	pstS	119	CP175046.1	1496055	1496637	-	99.828	100	583	1	0	0	1048	FALSE
GCA_050474485.1	Bacteraemia	pstS	29	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	30	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	35	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	43	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	57	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	77	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	81	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	92	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	100	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	123	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	132	CP175046.1	1496055	1496637	-	99.657	100	583	2	0	0	1043	FALSE
GCA_050474485.1	Bacteraemia	pstS	1	CP175046.1	1496055	1496637	-	99.485	100	583	3	0	0	1039	FALSE
GCA_050474485.1	Bacteraemia	gki	5	CP175046.1	2322384	2322821	-	100	100	438	0	0	0	791	TRUE
GCA_050474485.1	Bacteraemia	gki	4	CP175046.1	2322384	2322821	-	99.772	100	438	1	0	0	786	FALSE
GCA_050474485.1	Bacteraemia	gki	25	CP175046.1	2322384	2322821	-	99.772	100	438	1	0	0	786	FALSE
GCA_050474485.1	Bacteraemia	gki	30	CP175046.1	2322384	2322821	-	99.772	100	438	1	0	0	786	FALSE
GCA_050474485.1	Bacteraemia	gki	51	CP175046.1	2322384	2322821	-	99.772	100	438	1	0	0	786	FALSE
GCA_050474485.1	Bacteraemia	gki	107	CP175046.1	2322384	2322821	-	99.772	100	438	1	0	0	786	FALSE
GCA_050474485.1	Bacteraemia	gki	108	CP175046.1	2322384	2322821	-	99.772	100	438	1	0	0	786	FALSE
GCA_050474485.1	Bacteraemia	gki	132	CP175046.1	2322384	2322821	-	99.772	100	438	1	0	0	786	FALSE
GCA_050474485.1	Bacteraemia	gki	15	CP175046.1	2322385	2322821	-	99.771	99.77168949771689	437	1	0	0	784	FALSE
GCA_050474485.1	Bacteraemia	gki	12	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	17	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	21	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	28	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	31	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	42	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	74	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	86	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	95	CP175046.1	2322384	2322821	-	99.543	100	438	2	0	0	782	FALSE
GCA_050474485.1	Bacteraemia	gki	3	CP175046.1	2322385	2322821	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050474485.1	Bacteraemia	gki	37	CP175046.1	2322385	2322821	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050474485.1	Bacteraemia	gki	41	CP175046.1	2322385	2322821	-	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050474485.1	Bacteraemia	aroE	4	CP175046.1	1358747	1359205	+	100	100	459	0	0	0	829	TRUE
GCA_050474485.1	Bacteraemia	aroE	10	CP175046.1	1358747	1359205	+	99.782	100	459	1	0	0	824	FALSE
GCA_050474485.1	Bacteraemia	aroE	11	CP175046.1	1358747	1359205	+	99.782	100	459	1	0	0	824	FALSE
GCA_050474485.1	Bacteraemia	aroE	17	CP175046.1	1358747	1359205	+	99.782	100	459	1	0	0	824	FALSE
GCA_050474485.1	Bacteraemia	aroE	52	CP175046.1	1358747	1359205	+	99.782	100	459	1	0	0	824	FALSE
GCA_050474485.1	Bacteraemia	aroE	73	CP175046.1	1358747	1359205	+	99.782	100	459	1	0	0	824	FALSE
GCA_050474485.1	Bacteraemia	aroE	98	CP175046.1	1358747	1359205	+	99.782	100	459	1	0	0	824	FALSE
GCA_050474485.1	Bacteraemia	aroE	129	CP175046.1	1358747	1359205	+	99.782	100	459	1	0	0	824	FALSE
GCA_050474485.1	Bacteraemia	aroE	3	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	5	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	13	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	33	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	39	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	45	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	46	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	47	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	51	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	61	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	66	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	111	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	aroE	112	CP175046.1	1358747	1359205	+	99.564	100	459	2	0	0	820	FALSE
GCA_050474485.1	Bacteraemia	xpt	4	CP175046.1	1953795	1954250	-	100	100	456	0	0	0	823	TRUE
GCA_050474485.1	Bacteraemia	xpt	5	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	14	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	20	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	54	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	66	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	80	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	124	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	125	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	127	CP175046.1	1953795	1954250	-	99.781	100	456	1	0	0	819	FALSE
GCA_050474485.1	Bacteraemia	xpt	2	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	10	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	18	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	24	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	43	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	58	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	68	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	79	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	89	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	93	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	xpt	100	CP175046.1	1953795	1954250	-	99.561	100	456	2	0	0	814	FALSE
GCA_050474485.1	Bacteraemia	yqiL	1	CP175046.1	1225898	1226333	+	100	100	436	0	0	0	787	TRUE
GCA_050474485.1	Bacteraemia	yqiL	16	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	45	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	46	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	58	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	74	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	80	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	82	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	84	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	88	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	93	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	94	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	121	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	126	CP175046.1	1225898	1226333	+	99.771	100	436	1	0	0	783	FALSE
GCA_050474485.1	Bacteraemia	yqiL	21	CP175046.1	1225898	1226333	+	99.541	100	436	2	0	0	778	FALSE
GCA_050474485.1	Bacteraemia	yqiL	34	CP175046.1	1225898	1226333	+	99.541	100	436	2	0	0	778	FALSE
GCA_050474485.1	Bacteraemia	yqiL	40	CP175046.1	1225898	1226333	+	99.541	100	436	2	0	0	778	FALSE
GCA_050474485.1	Bacteraemia	yqiL	2	CP175046.1	1225898	1226333	+	99.312	100	436	3	0	0	774	FALSE
GCA_050474485.1	Bacteraemia	yqiL	17	CP175046.1	1225898	1226333	+	99.312	100	436	3	0	0	774	FALSE
GCA_050474485.1	Bacteraemia	yqiL	32	CP175046.1	1225898	1226333	+	99.312	100	436	3	0	0	774	FALSE
GCA_050474485.1	Bacteraemia	yqiL	72	CP175046.1	1225898	1226333	+	99.312	100	436	3	0	0	774	FALSE
GCA_050474495.1	Bacteraemia	gdh	12	CP175045.1	1708944	1709473	+	100	100	530	0	0	0	957	TRUE
GCA_050474495.1	Bacteraemia	gdh	1	CP175045.1	1708944	1709473	+	99.811	100	530	1	0	0	952	FALSE
GCA_050474495.1	Bacteraemia	gdh	14	CP175045.1	1708944	1709473	+	99.811	100	530	1	0	0	952	FALSE
GCA_050474495.1	Bacteraemia	gdh	17	CP175045.1	1708944	1709473	+	99.811	100	530	1	0	0	952	FALSE
GCA_050474495.1	Bacteraemia	gdh	18	CP175045.1	1708944	1709473	+	99.811	100	530	1	0	0	952	FALSE
GCA_050474495.1	Bacteraemia	gdh	49	CP175045.1	1708944	1709473	+	99.811	100	530	1	0	0	952	FALSE
GCA_050474495.1	Bacteraemia	gdh	114	CP175045.1	1708944	1709473	+	99.811	100	530	1	0	0	952	FALSE
GCA_050474495.1	Bacteraemia	gdh	145	CP175045.1	1708944	1709473	+	99.811	100	530	1	0	0	952	FALSE
GCA_050474495.1	Bacteraemia	gdh	4	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	6	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	8	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	9	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	13	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	19	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	21	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	25	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	26	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	27	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	29	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	34	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gdh	38	CP175045.1	1708944	1709473	+	99.623	100	530	2	0	0	948	FALSE
GCA_050474495.1	Bacteraemia	gyd	7	CP175045.1	766715	767109	+	100	100	395	0	0	0	713	TRUE
GCA_050474495.1	Bacteraemia	gyd	5	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	20	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	25	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	30	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	32	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	34	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	42	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	45	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	57	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	58	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	59	CP175045.1	766715	767109	+	99.747	100	395	1	0	0	709	FALSE
GCA_050474495.1	Bacteraemia	gyd	1	CP175045.1	766715	767109	+	99.494	100	395	2	0	0	704	FALSE
GCA_050474495.1	Bacteraemia	gyd	6	CP175045.1	766715	767109	+	99.494	100	395	2	0	0	704	FALSE
GCA_050474495.1	Bacteraemia	gyd	10	CP175045.1	766715	767109	+	99.494	100	395	2	0	0	704	FALSE
GCA_050474495.1	Bacteraemia	gyd	39	CP175045.1	766715	767109	+	99.494	100	395	2	0	0	704	FALSE
GCA_050474495.1	Bacteraemia	gyd	50	CP175045.1	766715	767109	+	99.494	100	395	2	0	0	704	FALSE
GCA_050474495.1	Bacteraemia	gyd	48	CP175045.1	766715	767109	+	99.494	100.5089058524173	395	0	2	0	701	FALSE
GCA_050474495.1	Bacteraemia	gyd	2	CP175045.1	766715	767109	+	99.241	100	395	3	0	0	700	FALSE
GCA_050474495.1	Bacteraemia	gyd	3	CP175045.1	766715	767109	+	99.241	100	395	3	0	0	700	FALSE
GCA_050474495.1	Bacteraemia	gyd	4	CP175045.1	766715	767109	+	99.241	100	395	3	0	0	700	FALSE
GCA_050474495.1	Bacteraemia	pstS	3	CP175045.1	1015981	1016563	+	100	100	583	0	0	0	1052	TRUE
GCA_050474495.1	Bacteraemia	pstS	4	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	16	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	27	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	29	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	30	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	53	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	63	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	68	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	99	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	101	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	104	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	110	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	127	CP175045.1	1015981	1016563	+	99.828	100	583	1	0	0	1048	FALSE
GCA_050474495.1	Bacteraemia	pstS	1	CP175045.1	1015981	1016563	+	99.657	100	583	2	0	0	1043	FALSE
GCA_050474495.1	Bacteraemia	pstS	2	CP175045.1	1015981	1016563	+	99.657	100	583	2	0	0	1043	FALSE
GCA_050474495.1	Bacteraemia	pstS	5	CP175045.1	1015981	1016563	+	99.657	100	583	2	0	0	1043	FALSE
GCA_050474495.1	Bacteraemia	pstS	6	CP175045.1	1015981	1016563	+	99.657	100	583	2	0	0	1043	FALSE
GCA_050474495.1	Bacteraemia	pstS	7	CP175045.1	1015981	1016563	+	99.657	100	583	2	0	0	1043	FALSE
GCA_050474495.1	Bacteraemia	pstS	22	CP175045.1	1015981	1016563	+	99.657	100	583	2	0	0	1043	FALSE
GCA_050474495.1	Bacteraemia	pstS	26	CP175045.1	1015981	1016563	+	99.657	100	583	2	0	0	1043	FALSE
GCA_050474495.1	Bacteraemia	gki	32	CP175045.1	38046	38483	+	100	100	438	0	0	0	791	TRUE
GCA_050474495.1	Bacteraemia	gki	12	CP175045.1	38046	38483	+	99.772	100	438	1	0	0	786	FALSE
GCA_050474495.1	Bacteraemia	gki	20	CP175045.1	38046	38483	+	99.772	100	438	1	0	0	786	FALSE
GCA_050474495.1	Bacteraemia	gki	84	CP175045.1	38046	38483	+	99.772	100	438	1	0	0	786	FALSE
GCA_050474495.1	Bacteraemia	gki	129	CP175045.1	38046	38483	+	99.772	100	438	1	0	0	786	FALSE
GCA_050474495.1	Bacteraemia	gki	131	CP175045.1	38046	38483	+	99.772	100	438	1	0	0	786	FALSE
GCA_050474495.1	Bacteraemia	gki	4	CP175045.1	38046	38483	+	99.543	100	438	2	0	0	782	FALSE
GCA_050474495.1	Bacteraemia	gki	6	CP175045.1	38046	38483	+	99.543	100	438	2	0	0	782	FALSE
GCA_050474495.1	Bacteraemia	gki	18	CP175045.1	38046	38483	+	99.543	100	438	2	0	0	782	FALSE
GCA_050474495.1	Bacteraemia	gki	30	CP175045.1	38046	38483	+	99.543	100	438	2	0	0	782	FALSE
GCA_050474495.1	Bacteraemia	gki	59	CP175045.1	38046	38483	+	99.543	100	438	2	0	0	782	FALSE
GCA_050474495.1	Bacteraemia	gki	119	CP175045.1	38046	38483	+	99.543	100	438	2	0	0	782	FALSE
GCA_050474495.1	Bacteraemia	gki	11	CP175045.1	38046	38482	+	99.542	99.77168949771689	437	2	0	0	780	FALSE
GCA_050474495.1	Bacteraemia	gki	5	CP175045.1	38046	38483	+	99.315	100	438	3	0	0	777	FALSE
GCA_050474495.1	Bacteraemia	gki	17	CP175045.1	38046	38483	+	99.315	100	438	3	0	0	777	FALSE
GCA_050474495.1	Bacteraemia	gki	31	CP175045.1	38046	38483	+	99.315	100	438	3	0	0	777	FALSE
GCA_050474495.1	Bacteraemia	gki	40	CP175045.1	38046	38483	+	99.315	100	438	3	0	0	777	FALSE
GCA_050474495.1	Bacteraemia	gki	71	CP175045.1	38046	38483	+	99.315	100	438	3	0	0	777	FALSE
GCA_050474495.1	Bacteraemia	gki	73	CP175045.1	38046	38483	+	99.315	100	438	3	0	0	777	FALSE
GCA_050474495.1	Bacteraemia	gki	74	CP175045.1	38046	38483	+	99.315	100	438	3	0	0	777	FALSE
GCA_050474495.1	Bacteraemia	gki	89	CP175045.1	38046	38483	+	99.315	100	438	3	0	0	777	FALSE
GCA_050474495.1	Bacteraemia	aroE	32	CP175045.1	1155293	1155751	-	100	100	459	0	0	0	829	TRUE
GCA_050474495.1	Bacteraemia	aroE	31	CP175045.1	1155293	1155751	-	99.782	100	459	1	0	0	824	FALSE
GCA_050474495.1	Bacteraemia	aroE	126	CP175045.1	1155293	1155751	-	99.782	100	459	1	0	0	824	FALSE
GCA_050474495.1	Bacteraemia	aroE	6	CP175045.1	1155293	1155751	-	99.564	100	459	2	0	0	820	FALSE
GCA_050474495.1	Bacteraemia	aroE	19	CP175045.1	1155293	1155751	-	99.564	100	459	2	0	0	820	FALSE
GCA_050474495.1	Bacteraemia	aroE	80	CP175045.1	1155293	1155751	-	99.564	100	459	2	0	0	820	FALSE
GCA_050474495.1	Bacteraemia	aroE	130	CP175045.1	1155293	1155751	-	99.564	100	459	2	0	0	820	FALSE
GCA_050474495.1	Bacteraemia	aroE	7	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	9	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	15	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	16	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	21	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	24	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	25	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	35	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	41	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	42	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	55	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	56	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	65	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	aroE	71	CP175045.1	1155293	1155751	-	99.346	100	459	3	0	0	815	FALSE
GCA_050474495.1	Bacteraemia	xpt	26	CP175045.1	495745	496200	+	100	100	456	0	0	0	823	TRUE
GCA_050474495.1	Bacteraemia	xpt	1	CP175045.1	495745	496200	+	99.781	100	456	1	0	0	819	FALSE
GCA_050474495.1	Bacteraemia	xpt	2	CP175045.1	495745	496200	+	99.561	100	456	2	0	0	814	FALSE
